STREAM_ID,sourceID,source,site name,latitude_wgs84,longitude_wgs84,drainagearea_sqkm,state_name,time_zone,WQ_parameters
STREAM-gauge-3734,03289200,USGS,"TOWN BRANCH AT YARNALLTON ROAD AT YARNALLTON, KY",38.103687,-84.587998,77.6997,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3735,03289500,USGS,"ELKHORN CREEK NEAR FRANKFORT, KY",38.268683,-84.814671,1225.0652699999996,Kentucky,Eastern,WTemp_C
STREAM-gauge-3736,03290500,USGS,"KENTUCKY RIVER AT LOCK 2 AT LOCKPORT, KY",38.438957,-84.963284,16006.1382,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL"
STREAM-gauge-3737,03292470,USGS,"HARRODS CREEK AT HIGHWAY 329 NR GOSHEN, KY.",38.361179,-85.5746,182.076297,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3738,0329247350,USGS,"WOLF PEN BR AB POND DISCHARGE NR PROSPECT, KY",38.328124,-85.59385,,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3739,03292474,USGS,"GOOSE CREEK AT OLD WESTPORT RD NR ST MATTHEWS, KY",38.275904,-85.606072,15.53994,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3740,0329247450,USGS,"GOOSE CREEK AT HWY 22 AT SPRING VALLEY, KY",38.292339,-85.61085,21.2638179,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3741,03292475,USGS,"GOOSE CREEK AT US HWY 42 NEAR GLENVIEW ACRES, KY",38.303403,-85.628017,26.158899,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3742,03292480,USGS,"LITTLE GOOSE CREEK NEAR HARRODS CREEK, KY",38.312764,-85.626156,15.021942,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3743,03292500,USGS,"SOUTH FORK BEARGRASS CREEK AT LOUISVILLE, KY",38.21145900000001,-85.702461,44.547828,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3744,03292550,USGS,"S FK BEARGRASS CREEK AT E OAK ST AT LOUISVILLE, KY",38.233683,-85.729622,58.533774,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3745,03292900,USGS,"M FK BEARGRASS CR AT BROWNS LN AT LOUISVILLE, KY",38.240071,-85.634405,36.777858,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3746,03293000,USGS,"M FK BEARGRASS CR AT OLD CANNONS LN AT LOUISVILLE,",38.237293,-85.664683,48.950811,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3747,03293500,USGS,"M FK BEARGRASS CR AT LEXINGTON RD AT LOUISVILLE,KY",38.250349,-85.716629,64.231752,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3748,03293510,USGS,"BEARGRASS CREEK AT RIVER ROAD AT LOUISVILLE, KY",38.265904,-85.720796,155.658399,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3749,03293532,USGS,"BEARGRASS CREEK AT BROWNSBORO RD NR LOUISVILLE, KY",38.260334,-85.718288,,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-4433,03294445,USGS,"SILVER CK AT BROWN'S STATION WAY AT NEW ALBANY, IN",38.300361,-85.791472,565.912815,Indiana,Eastern,WTemp_C
STREAM-gauge-3750,03294570,USGS,"MILL CREEK AT ORELL ROAD NEAR LOUISVILLE, KY",38.078126,-85.889964,34.964865,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3751,03297800,USGS,"CEDAR CREEK AT HWY 1442 NEAR SHEPHERDSVILLE, KY",37.991111,-85.641111,31.338879,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3752,03297900,USGS,"FLOYDS FORK NEAR PEWEE VALLEY, KY",38.285348,-85.467459,206.940201,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3753,03298000,USGS,"FLOYDS FORK AT FISHERVILLE, KY",38.188402,-85.460235,357.4186200000001,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3754,03298135,USGS,"CHENOWETH RUN AT RUCKRIEGAL PARKWAY, KY",38.194791,-85.557181,14.1672453,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3755,03298150,USGS,"CHENOWETH RUN AT GELHAUS LANE NEAR FERN CREEK, KY",38.160067,-85.54218,30.043884,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3756,03298200,USGS,"FLOYDS FORK NEAR MT WASHINGTON, KY",38.085342,-85.554956,551.66787,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3757,03298250,USGS,"CEDAR CREEK AT THIXTON ROAD NEAR LOUISVILLE, KY",38.079232,-85.616068,28.748889,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3758,03298300,USGS,PENNSLYVANIA RUN AT MT WASHINGTON RD NR LOUISVILLE,38.087566,-85.642458,16.575936,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3759,03301900,USGS,"FERN CREEK AT OLD BARDSTOWN RD AT LOUISVILLE, KY",38.175624,-85.615237,9.064965,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3760,03301940,USGS,"NORTHERN DITCH AT OKOLONA, KY",38.1492,-85.6788,28.748889,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3761,03302000,USGS,"POND CREEK NEAR LOUISVILLE, KY",38.119792,-85.795796,165.75936000000004,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3762,03302030,USGS,"POND CREEK AT PENDLETON ROAD NEAR LOUISVILLE, KY",38.054237,-85.87163,207.976197,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3763,03302050,USGS,"BRIER CREEK AT PENDELTON ROAD NEAR LOUISVILLE, KY",38.046931,-85.857268,10.35996,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3764,03302058,USGS,"SALT RIVER AT MAIN RANGE RD NR WEST POINT, KY",37.992222,-85.922056,7226.0721,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL"
STREAM-gauge-3765,03302060,USGS,"SALT RIVER AT MOUTH AT WEST POINT, KY",38.00118300000001,-85.942186,7562.7708,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL"
STREAM-gauge-3766,03303280,USGS,"OHIO RIVER AT CANNELTON DAM AT CANNELTON, IN",37.899501,-86.705542,251229.03,Kentucky,Central,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,Chla_ugL,PC_RFU"
STREAM-gauge-3767,03306000,USGS,"GREEN RIVER NEAR CAMPBELLSVILLE, KY",37.240341,-85.347185,1766.37318,Kentucky,Eastern,WTemp_C
STREAM-gauge-3768,03306500,USGS,"GREEN RIVER AT GREENSBURG, KY",37.253671,-85.503022,1906.23264,Kentucky,Central,WTemp_C
STREAM-gauge-3769,03307000,USGS,"RUSSELL CREEK NEAR COLUMBIA, KY",37.125478,-85.404075,486.91812,Kentucky,Central,WTemp_C
STREAM-gauge-3770,03309000,USGS,"GREEN RIVER AT MAMMOTH CAVE, KY",37.180048,-86.112476,5231.7798,Kentucky,Central,WTemp_C
STREAM-gauge-3771,03311000,USGS,"NOLIN RIVER AT KYROCK, KY",37.274216,-86.250806,1820.76297,Kentucky,Central,WTemp_C
STREAM-gauge-3772,03311500,USGS,"GREEN RIVER AT LOCK 6 AT BROWNSVILLE, KY",37.206992,-86.261087,7153.55238,Kentucky,Central,WTemp_C
STREAM-gauge-3773,03311505,USGS,"GREEN RIVER AT WATER PLANT AT BROWNSVILLE, KY",37.203256,-86.259589,,Kentucky,Central,WTemp_C
STREAM-gauge-3774,03313000,USGS,"BARREN RIVER NEAR FINNEY, KY",36.895046,-86.133873,2439.77058,Kentucky,Central,WTemp_C
STREAM-gauge-3775,03318010,USGS,"ROUGH RIVER NEAR FALLS OF ROUGH AT DAM, KY",37.622,-86.504147,1175.85546,Kentucky,Central,WTemp_C
STREAM-gauge-3776,03321500,USGS,"GREEN RIVER AT LOCK 1 AT SPOTTSVILLE, KY",37.858377,-87.409729,23778.69819,Kentucky,Central,"SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL"
STREAM-gauge-4434,03323500,USGS,"WABASH RIVER AT HUNTINGTON, IN",40.85325,-85.489778,1867.38279,Indiana,Eastern,WTemp_C
STREAM-gauge-4435,03324500,USGS,"SALAMONIE RIVER AT DORA, IN",40.81169000000001,-85.683841,1442.62443,Indiana,Eastern,WTemp_C
STREAM-gauge-4436,03327000,USGS,"MISSISSINEWA RIVER AT PEORIA, IN",40.72335800000001,-85.957461,2092.71192,Indiana,Eastern,WTemp_C
STREAM-gauge-2886,03336890,USGS,"SPOON RIVER NEAR ST. JOSEPH, IL",40.164194,-88.0275,105.412593,Illinois,Central,NO3_mgNL
STREAM-gauge-2887,03338780,USGS,"NORTH FORK VERMILION RIVER NEAR BISMARCK, IL",40.265667,-87.642139,678.57738,Illinois,Central,"Turb_FNU,NO3_mgNL"
STREAM-gauge-2888,03339000,USGS,"VERMILION RIVER NEAR DANVILLE, IL",40.101083,-87.597611,3341.0871,Illinois,Central,"SpC_uScm,pH,Turb_FNU,NO3_mgNL,PO4_mgL"
STREAM-gauge-4437,03340900,USGS,"BIG RACCOON CREEK AT FERNDALE, IN",39.711167,-87.071278,574.9777799999998,Indiana,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL,PC_RFU"
STREAM-gauge-2889,03343805,USGS,"KICKAPOO CREEK NEAR MATTOON, IL",39.46527800000001,-88.336389,23.30991,Illinois,Central,"WTemp_C,SpC_uScm,DO_mgL"
STREAM-gauge-2890,03343820,USGS,"KICKAPOO CREEK AT 1320E ROAD NR CHARLESTON, IL",39.465,-88.230278,71.742723,Illinois,Central,NO3_mgNL
STREAM-gauge-2891,03346500,USGS,"EMBARRAS RIVER AT LAWRENCEVILLE, IL",38.723806,-87.664361,6042.44667,Illinois,Central,"WTemp_C,DO_mgL,pH,Turb_FNU,NO3_mgNL,PO4_mgL"
STREAM-gauge-4438,03352875,USGS,"FALL CREEK AT 16TH STREET AT INDIANAPOLIS, IN",39.788778,-86.177472,821.02683,Indiana,Eastern,"WTemp_C,DO_mgL"
STREAM-gauge-4439,03353000,USGS,"WHITE RIVER AT INDIANAPOLIS, IN",39.737139,-86.169694,4234.63365,Indiana,Eastern,WTemp_C
STREAM-gauge-4440,03353200,USGS,"EAGLE CREEK AT ZIONSVILLE, IN",39.946422,-86.260249,274.53894,Indiana,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL"
STREAM-gauge-4441,03353415,USGS,"SCHOOL BRANCH AT MALONEY ROAD NEAR BROWNSBURG, IN",39.885778,-86.355444,8.780066099999999,Indiana,Eastern,"DO_mgL,Turb_FNU,NO3_mgNL,PO4_mgL"
STREAM-gauge-4442,03353420,USGS,"SCHOOL BRANCH AT CR750N AT BROWNSBURG, IN",39.872583,-86.361528,12.172953,Indiana,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL,PO4_mgL"
STREAM-gauge-4443,03353611,USGS,"WHITE R. AT STOUT GEN. STN. AT INDIANAPOLIS, IN",39.71448,-86.200525,4915.80102,Indiana,Eastern,WTemp_C
STREAM-gauge-4444,03353670,USGS,"WHITE LICK CREEK NEAR BROWNSBURG, IN",39.8655,-86.394778,74.332713,Indiana,Eastern,WTemp_C
STREAM-gauge-4445,03354000,USGS,"WHITE RIVER NEAR CENTERTON, IN",39.497539,-86.400532,6329.93556,Indiana,Eastern,WTemp_C
STREAM-gauge-4446,03359000,USGS,"MILL CREEK NEAR MANHATTAN, IN",39.487539,-86.924715,761.45706,Indiana,Eastern,WTemp_C
STREAM-gauge-4447,03372500,USGS,"SALT CREEK NEAR HARRODSBURG, IN",39.004944,-86.509194,1118.87568,Indiana,Eastern,WTemp_C
STREAM-gauge-4448,03373980,USGS,"WHITE RIVER ABOVE PETERSBURG, IN",38.528385,-87.253893,28808.45877,Indiana,Eastern,WTemp_C
STREAM-gauge-4449,03374000,USGS,"WHITE RIVER AT PETERSBURG, IN",38.510886,-87.289449,28813.63875,Indiana,Eastern,WTemp_C
STREAM-gauge-4450,03374100,USGS,"WHITE RIVER AT HAZLETON, IN",38.489775,-87.550013,29279.83695,Indiana,Central,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL"
STREAM-gauge-4451,03374500,USGS,"PATOKA RIVER NEAR CUZCO, IN",38.441998,-86.714153,440.2983,Indiana,Eastern,WTemp_C
STREAM-gauge-4851,03378500,USGS,"WABASH RIVER AT NEW HARMONY, IN",38.130891,-87.941415,75715.76766,Indiana,Central,
STREAM-gauge-2892,03381495,USGS,"LITTLE WABASH RIVER AT MAIN ST AT CARMI, IL",38.092222,-88.156111,7997.889120000002,Illinois,Central,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL,PO4_mgL"
STREAM-gauge-2893,03381500,USGS,"LITTLE WABASH RIVER AT CARMI, IL",38.060556,-88.157222,8034.14898,Illinois,Central,"Turb_FNU,NO3_mgNL"
STREAM-gauge-3777,03400800,USGS,"MARTINS FORK NEAR SMITH, KY",36.75231,-83.257401,144.52144199999995,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-2482,03408500,USGS,"NEW RIVER AT NEW RIVER, TN",36.385526,-84.554697,989.37618,Tennessee,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-2483,03409500,USGS,"CLEAR FORK NEAR ROBBINS, TN",36.388298,-84.630169,704.47728,Tennessee,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3778,03410590,USGS,"ROCK CREEK NEAR YAMACRAW, KY",36.702778,-84.563056,154.881402,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3779,03414000,USGS,"CUMBERLAND RIVER NEAR ROWENA, KY",36.883955,-85.139401,14996.0421,Kentucky,Central,WTemp_C
STREAM-gauge-3780,03414002,USGS,"CUMBERLAND RIVER AT LONG BOTTOM NEAR ROWENA, KY",36.884056,-85.129639,14996.0421,Kentucky,Central,"WTemp_C,DO_mgL"
STREAM-gauge-2484,03417500,USGS,"CUMBERLAND RIVER AT CELINA, TN",36.554251,-85.514394,18925.05693,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-2485,03418420,USGS,"CUMBERLAND RIVER BELOW CORDELL HULL DAM, TN",36.286756,-85.940796,20965.96905,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-2486,03426310,USGS,"CUMBERLAND RIVER AT OLD HICKORY DAM (TW), TN",36.297118,-86.658632,30232.95327,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-2487,03428180,USGS,"WF STONES R AT BLANTON RD MURFREESBORO, TN",35.898954,-86.425548,440.2983,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-2488,03430200,USGS,"STONES RIVER AT US HWY 70 NEAR DONELSON, TN",36.18648,-86.632762,2419.050660000001,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-2489,03431083,USGS,"MILL CREEK AT LEBANON ROAD AT NASHVILLE, TN",36.163945,-86.699164,277.12893,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-2490,03431091,USGS,"CUMBERLAND R AT OMOHUNDRO WTR PLT AT NASHVILLE, TN",36.165334,-86.721387,33201.08181,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-2491,03431514,USGS,"CUMBERLAND RIVER NEAR BORDEAUX, TN",36.188972,-86.828396,33312.45138,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-2492,03432100,USGS,"HARPETH RIVER AT MCDANIEL, TN",35.832598,-86.698875,172.493334,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL"
STREAM-gauge-2493,03432331,USGS,"HARPETH RIVER AT MILLVIEW, TN",35.878398,-86.790833,414.3984,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL"
STREAM-gauge-2494,0343233905,USGS,"HARPETH RIVER AT MILE 90.5 NEAR FRANKLIN, TN",35.899842,-86.842889,473.76097080000005,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-2495,03432350,USGS,"HARPETH RIVER AT FRANKLIN, TN",35.920849,-86.865489,497.27808,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL"
STREAM-gauge-2496,03432390,USGS,"SPENCER CREEK NEAR FRANKLIN, TN",35.943452,-86.854668,26.676897,Tennessee,Central,"WTemp_C,SpC_uScm"
STREAM-gauge-2497,034324146,USGS,"HARPETH RIVER AT MILE 81.33 NR BERRYS CHAPEL, TN",35.958119,-86.889724,551.66787,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL"
STREAM-gauge-2498,034324715,USGS,UNNAMED TRIB TO SYCAMORE CR (FLUME) NR SYCAMORE,35.8175,-87.006111,0.051799800000000014,Tennessee,Central,Turb_FNU
STREAM-gauge-2499,03432472,USGS,"SYCAMORE CREEK AT BURWOOD, TN",35.814722,-86.984444,3.8590851,Tennessee,Central,Turb_FNU
STREAM-gauge-2500,03432504,USGS,"ROBINSON BRANCH ABOVE BOSTON, TN",35.814167,-87.019167,1.4762943000000002,Tennessee,Central,Turb_FNU
STREAM-gauge-2501,034325065,USGS,"ROBINSON BRANCH AT BOSTON THETA ROAD, TN",35.82472199999999,-87.021667,3.6777858,Tennessee,Central,Turb_FNU
STREAM-gauge-2502,03432516,USGS,"LEIPERS FORK AT BOSTON, TN",35.844444,-87.032778,13.726947,Tennessee,Central,Turb_FNU
STREAM-gauge-2503,03432522,USGS,"SOUTH GARRISON BRANCH NEAR HOLTS CHAPEL, TN",35.853889,-87.0675,1.3208949,Tennessee,Central,Turb_FNU
STREAM-gauge-2504,03432670,USGS,"WEST HARPETH RIVER AT DEL RIO PIKE, TN",35.96423,-86.918613,303.02883,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL"
STREAM-gauge-2505,03432800,USGS,HARPETH RIVER AT MORAN RD BELOW FRANKLIN TN,36.017222,-86.899722,923.2537353,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL,NO3_mgNL"
STREAM-gauge-2506,03433500,USGS,"HARPETH RIVER AT BELLEVUE, TN",36.054596,-86.928502,1059.30591,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL"
STREAM-gauge-2507,03433637,USGS,SOUTH HARPETH CREEK NEAR PEWITT CHAPEL,35.911731,-87.13084,6.0087768,Tennessee,Central,Turb_FNU
STREAM-gauge-2508,034336392,USGS,SLICK ROCK HOLLOW CREEK NEAR PEWITT CHAPEL,35.903889,-87.095,0.9323964,Tennessee,Central,Turb_FNU
STREAM-gauge-2509,03433640,USGS,"COPPERAS BRANCH NEAR KINGFIELD, TN",35.905343,-87.098895,4.195783799999999,Tennessee,Central,"WTemp_C,SpC_uScm"
STREAM-gauge-2510,03434500,USGS,"HARPETH RIVER NEAR KINGSTON SPRINGS, TN",36.122003,-87.098894,1768.96317,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL"
STREAM-gauge-2511,03434870,USGS,"CUMBERLAND RIVER AT RIVER MILE 142.9, TN",36.314722,-87.216111,36674.2584,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-54,03441000,USGS,"DAVIDSON RIVER NEAR BREVARD, NC",35.273056,-82.705833,104.635596,North Carolina,Eastern,WTemp_C
STREAM-gauge-55,03446000,USGS,"MILLS RIVER NEAR MILLS RIVER, NC",35.398056,-82.595,172.75233300000005,North Carolina,Eastern,WTemp_C
STREAM-gauge-56,03447687,USGS,"FRENCH BROAD RIVER NEAR FLETCHER, NC",35.429167,-82.5525,1657.5936,North Carolina,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-57,03447890,USGS,FRENCH BROAD R AT BLUE RIDGE PKWY AT BENT CREEK NC,35.499722,-82.592778,,North Carolina,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-58,03448050,USGS,"FRENCH BROAD RIVER BELOW I-26 NEAR BENT CREEK, NC",35.51222199999999,-82.577222,1758.6032100000002,North Carolina,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-59,0344878100,USGS,"HOMINY CREEK NR WEST ASHEVILLE, NC",35.561389,-82.596944,269.35896,North Carolina,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-60,0344894205,USGS,"NORTH FORK SWANNANOA RIVER NEAR WALKERTOWN, NC",35.685694,-82.332417,37.554855,North Carolina,Eastern,WTemp_C
STREAM-gauge-61,03451200,USGS,"FRENCH BROAD RIVER AT HAYWOOD RD AT ASHEVILLE, NC",35.585,-82.568611,2424.23064,North Carolina,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-62,03451500,USGS,"FRENCH BROAD RIVER AT ASHEVILLE, NC",35.60888900000001,-82.578056,2447.54055,North Carolina,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-63,03455500,USGS,"W F PIGEON R ABOVE LAKE LOGAN NR HAZELWOOD, NC",35.396111,-82.9375,71.483724,North Carolina,Eastern,WTemp_C
STREAM-gauge-64,03456991,USGS,"PIGEON RIVER NEAR CANTON, NC",35.521944,-82.848056,336.6987,North Carolina,Eastern,WTemp_C
STREAM-gauge-65,03460000,USGS,"CATALOOCHEE CREEK NEAR CATALOOCHEE, NC",35.66722199999999,-83.072778,127.427508,North Carolina,Eastern,WTemp_C
STREAM-gauge-2512,03460795,USGS,"PIGEON R BL POWER PLANT NR WATERVILLE, NC",35.783611,-83.111944,1393.41462,Tennessee,Eastern,"WTemp_C,DO_mgL"
STREAM-gauge-245,03490000,USGS,"N F HOLSTON RIVER NEAR GATE CITY, VA",36.608711,-82.567931,1737.8832899999998,Virginia,Eastern,WTemp_C
STREAM-gauge-2513,03497300,USGS,"LITTLE RIVER ABOVE TOWNSEND, TN",35.664533,-83.711282,274.53894,Tennessee,Eastern,WTemp_C
STREAM-gauge-66,03501500,USGS,"LITTLE TENNESSEE R AT FRANKLIN, NC",35.18592800000001,-83.371265,764.04705,North Carolina,Eastern,"WTemp_C,SpC_uScm,Turb_FNU"
STREAM-gauge-67,03512000,USGS,"OCONALUFTEE RIVER AT BIRDTOWN, NC",35.46138900000001,-83.353611,476.55816,North Carolina,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-68,0351706800,USGS,"CHEOAH RIVER NR BEARPEN GAP NR TAPOCO, NC",35.438333,-83.918889,533.53794,North Carolina,Eastern,WTemp_C
STREAM-gauge-246,03520967,USGS,"INDIAN CR ALONG N & W RAILROAD NR CEDAR BLUFF, VA",37.09650300000001,-81.740669,82.87968000000002,Virginia,Eastern,"WTemp_C,SpC_uScm,pH,Turb_FNU"
STREAM-gauge-247,03520968,USGS,"INDIAN CREEK ABOVE RT 631 NEAR CEDAR BLUFF, VA",37.095114,-81.740947,82.87968000000002,Virginia,Eastern,"WTemp_C,SpC_uScm,pH,Turb_FNU"
STREAM-gauge-248,03520980,USGS,"INDIAN CREEK TRIB ALONG RT 631 NR CEDAR BLUFF, VA",37.09317,-81.73678,2.2791912,Virginia,Eastern,"WTemp_C,SpC_uScm,Turb_FNU"
STREAM-gauge-249,03520981,USGS,"INDIAN CREEK TRIBUTARY AB MOUTH NR CEDAR BLUFF, VA",37.092336,-81.738447,2.3568909,Virginia,Eastern,"WTemp_C,SpC_uScm,Turb_FNU"
STREAM-gauge-250,03524000,USGS,"CLINCH RIVER AT CLEVELAND, VA",36.94483,-82.154857,1380.4646699999996,Virginia,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-251,03524500,USGS,"GUEST RIVER AT COEBURN, VA",36.929269,-82.456262,225.847128,Virginia,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-252,03524740,USGS,"CLINCH RIVER AT ROUTE 65 AT DUNGANNON, VA",36.831389,-82.461944,2123.7918,Virginia,Eastern,"WTemp_C,SpC_uScm,pH,Turb_FNU"
STREAM-gauge-2514,03527220,USGS,"CLINCH RIVER NEAR LOONEYS GAP, TN",36.572796,-82.938736,2988.84846,Tennessee,Eastern,"WTemp_C,Turb_FNU"
STREAM-gauge-2515,03527620,USGS,"CLINCH RIVER AT KYLES FORD, TN",36.569536,-83.041279,3281.51733,Tennessee,Eastern,"WTemp_C,SpC_uScm,pH,Turb_FNU"
STREAM-gauge-2516,03538830,USGS,"OBED RIVER AT ADAMS BRIDGE NEAR CROSSVILLE, TN",36.061667,-84.961389,237.7351821,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-2517,03539600,USGS,"DADDYS CREEK NEAR HEBBERTSBURG, TN",35.99766500000001,-84.822495,360.0086100000001,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-2518,035414395,USGS,"CARDIFF CREEK AT ROCKWOOD, TN",35.885833,-84.656667,4.3252833,Tennessee,Eastern,pH
STREAM-gauge-1611,03544970,USGS,"HIWASSEE RIVER AT RIVERSIDE DR, NR HIAWASSEE, GA",34.883611,-83.722306,102.304605,Georgia,Eastern,WTemp_C
STREAM-gauge-2519,03582000,USGS,"ELK RIVER ABOVE FAYETTEVILLE, TN",35.134556,-86.539704,2141.92173,Tennessee,Central,WTemp_C
STREAM-gauge-2520,03597860,USGS,"DUCK RIVER AT SHELBYVILLE, TN",35.482933,-86.462582,1100.74575,Tennessee,Central,"WTemp_C,SpC_uScm,DO_mgL,Turb_FNU"
STREAM-gauge-2521,03598000,USGS,"DUCK RIVER NEAR SHELBYVILLE, TN",35.48035,-86.499161,1245.78519,Tennessee,Central,"WTemp_C,SpC_uScm,Turb_FNU"
STREAM-gauge-2522,03598165,USGS,"HURRICANE CREEK NEAR ELBETHEL, TN",35.55757,-86.498327,33.410871,Tennessee,Central,"WTemp_C,SpC_uScm,Turb_FNU"
